ID,PAINTING,mean_fixations_small,mean_saccades_small,mean_diametro_small,min_fixations_small,min_saccades_small,min_diametro_small,max_fixations_small,max_saccades_small,max_diametro_small,std_fixations_small,std_saccades_small,std_diametro_small,num_diff_nonzero_fixations_small,num_diff_nonzero_saccades_small,mean_fixations_medium,mean_saccades_medium,mean_diametro_medium,min_fixations_medium,min_saccades_medium,min_diametro_medium,max_fixations_medium,max_saccades_medium,max_diametro_medium,std_fixations_medium,std_saccades_medium,std_diametro_medium,num_diff_nonzero_fixations_medium,num_diff_nonzero_saccades_medium,mean_fixations_full,mean_saccades_full,mean_diametro_full,min_fixations_full,min_saccades_full,min_diametro_full,max_fixations_full,max_saccades_full,max_diametro_full,std_fixations_full,std_saccades_full,std_diametro_full,num_diff_nonzero_fixations_full,num_diff_nonzero_saccades_full,voto,Binary
25,18,1739.82072524798,105.819997653923,44.15796427653,536.470588235294,179.823529411765,37.3803438267449,2907.88235294118,368.235294117647,47.8638862869359,1039.38035891077,137.387672002143,3.73159481367168,4.52941176470588,6.70588235294118,1587.8052009012,132.778024703413,44.9100097643997,173,169.285714285714,34.3035611464464,3299.28571428571,608.571428571429,50.3530603152937,1182.17631916798,182.109968703048,4.62235127663156,11.2857142857143,14.4285714285714,1762.06710210118,111.467342411732,44.8748222223873,129,145,20.4286422538359,4842,920,52.8347103231389,1369.72923334606,168.868352092331,5.47129036563455,45,37,16,0
25,20,847.485137321475,295.859411425604,44.2249418948175,297.6875,178.4375,39.5854093876938,1605.0625,727.5,47.7105378225028,548.409526231677,287.422778172085,2.06096925024308,6.0625,7.9375,779.059975129552,468.751942990157,43.8876837181718,149.857142857143,171.857142857143,36.5398578886621,1802.71428571429,1117.85714285714,49.1777332564062,588.116902695111,440.100333895844,3.07410804261908,14.2857142857143,14.5714285714286,884.824106122066,258.680772423298,44.1205275017375,129,162,35.2713703980265,2332,2743,50.6973392980478,709.707142437771,559.76383629404,3.13838820565836,58,39,41,1
25,21,2341.64836298348,99.4466642078989,49.3510509418854,1350.76470588235,190.235294117647,46.3684109958011,3540.94117647059,352.764705882353,52.2574205909901,1128.15979357893,130.891199812114,2.22183783359933,4.11764705882353,6.41176470588235,2158.12957957789,117.360388081715,49.3241549522079,277.857142857143,163.571428571429,42.4607396098735,5475.42857142857,503.714285714286,53.9860012918818,1817.05678288672,158.06912438238,3.97936350142138,10.7142857142857,15.2857142857143,2414.25703244084,94.9539792760474,49.6859156224865,113,153,38.2205390703549,7609,766,55.9590420111404,2281.3440981397,150.663399023934,4.52360855383581,42,34,41,1
25,22,4890.78402674273,130.07149217653,40.7898958103252,3173.875,182.6875,37.9348297878955,6457.875,513.5625,43.9656597312983,1433.66043075966,167.788006554534,2.17812108807342,4.5625,6.4375,4359.42039646946,167.37710627318,41.0139669581483,201.714285714286,175.428571428571,36.2540580797967,8770.28571428571,694.142857142857,45.3654906588001,3383.93122366016,213.112953171994,3.49405146019717,11.1428571428571,13,4895.42823654435,132.258485966119,40.7290767526181,121,161,32.2202485175314,15808,920,49.2234687119781,6410.51725932347,217.508487761518,5.03888035690726,48,33,45,1
25,23,1061.36813074506,138.020036081004,34.1697411310452,348.588235294118,186.823529411765,28.8418019311356,2484.82352941176,368.764705882353,38.5158697760905,793.505528495461,138.847645140825,3.08071080701323,5.94117647058824,8.82352941176471,893.859364598124,145.744372812477,34.3523792130088,169.571428571429,173.714285714286,25.2345182565505,2819.71428571429,473.571428571429,40.8071372124761,911.622169357962,145.54073269622,4.15529631775999,15.2857142857143,19.7142857142857,1135.46338160385,137.800495529462,34.2401756881934,129,169,14.3808345335228,3664,751,42.1252410657907,1214.4750171257,154.363124388191,5.12651205243555,58,42,47,1
25,47,865.378091768711,188.244423533875,42.3063082805133,254.882352941176,176.294117647059,38.8015979094808,1757.17647058824,571.058823529412,45.3822051009357,642.3630229323,198.850963956644,1.82872421062506,6.11764705882353,8.76470588235294,853.302868378312,237.29248957646,42.4921324647404,160.142857142857,173.571428571429,37.6711504374771,1979,826.428571428571,47.5588916484967,700.291242347215,258.503109517293,2.58033984459826,15.2857142857143,16.7142857142857,865.320704737264,188.449177601183,42.5983803610026,121,161,36.2698654310268,2388,1178,48.9484111935439,719.853290181592,262.858580902101,2.43499073275018,61,37,29,1
26,1,626.804478303844,145.830575956772,43.4521478395203,150.75,176.875,35.9794112027313,1328.8125,396.8125,51.0441554847629,518.263607475956,142.200042565915,12.0492935865697,6.5625,8.875,522.862475688728,147.82145970664,43.2909922626384,130.285714285714,175,23.1062367980349,1681.71428571429,435.571428571429,52.1126190426274,525.6216010607,143.991527916523,13.9258194694489,15.5714285714286,17,664.855404297195,141.696801705757,43.7797685598233,113,145,13.4968022551923,2961,508,52.7917788809425,852.306381132128,146.453768734789,14.4946540431846,55,44,26,1
26,2,551.545861669385,136.267622183068,44.4358627508869,188.266666666667,185.6875,47.6251655178375,1302.1875,425.3125,53.7902348607414,510.991331856588,147.594054790027,13.6908040037321,5.75,8.5,504.037970350965,134.706160977426,44.5617296642137,119.666666666667,185.571428571429,43.4618078396498,1687.71428571429,470.571428571429,54.4606426925804,555.961948094534,148.002646044385,16.4137719147708,13.4285714285714,16.2857142857143,567.293402948806,134.701080353331,44.9968661424004,113,169,13.4317752575614,2357,791,55.1385858072984,698.753077566326,158.691858279068,17.7349749370787,53,37,8,0
26,4,523.904568530105,143.158591254922,43.9951695457846,185.117647058824,173.647058823529,36.9837330366183,1318.70588235294,439.470588235294,50.0531634983882,488.539283421377,151.107245442773,11.2854877994722,7,9,512.622148305759,147.388514321176,43.1320973291378,121,168.142857142857,23.6379655931013,1753.42857142857,572.714285714286,51.3133738658435,564.117268105464,164.402224629755,13.5081282173521,17.2857142857143,18,540.337803507367,144.290381684091,43.9284532022733,105,161,12.77888885214,2122,856,52.4311354608068,613.385001232409,167.757889567815,13.3279448979103,68,39,22,0
26,6,558.192587151606,143.018008500468,39.3941015563652,137.625,175.4375,32.2650765597502,1280.9375,358.4375,47.2720953146789,492.52903671252,129.050709241003,12.6120828732488,6.9375,9.5625,473.00564321225,146.13157896206,40.052414853837,115.285714285714,169.285714285714,25.6713014401856,1416.57142857143,388.142857142857,47.7648429063677,499.576939588556,130.499786045387,11.5562186063791,16.5714285714286,18.4285714285714,553.700954818388,139.968763329724,39.7637310282504,105,161,10.9906412951538,2663,451,49.788781668531,699.934203439271,132.631860983277,14.4892091283311,62,41,27,1
26,7,1161.30427738214,102.289964617792,29.2078541877916,352.8125,195.4375,25.1718503375388,2159.9375,371.0625,46.3013038001326,935.961214155734,130.873942764189,16.0260184152616,5.1875,6.8125,1029.59057351251,115.503739629834,31.1964020140016,261.285714285714,171.714285714286,14.6210121545211,3100.71428571429,423,48.2092459248664,1092.46186855694,139.391804070063,16.4183782706735,12.2857142857143,15.2857142857143,1207.57439884289,96.7120527276015,28.8505069191439,104,161,12.9756822306602,4995,565,51.8977654168969,1503.23832105654,137.623437179406,18.4514777170658,51,40,25,0
26,9,415.502786187444,126.50695591999,38.743289763878,141.1875,175.6875,28.9667067154432,978.8125,350.4375,48.2832065758304,360.619985622737,129.289539719914,14.6793767285159,7.375,8.5,370.249437799665,123.216276603834,37.4148453073736,115.285714285714,171.428571428571,18.3559153314719,1005,400,48.7223880251413,350.493983907426,129.93117538093,16.1073843008264,17.5714285714286,16,438.977096483318,124.693696204607,39.0280883128242,113,153,11.4590199761408,1880,606,49.4054260619919,446.735806443613,134.500227691543,16.1688573864972,65,40,31,1
26,10,1023.97289433593,106.771066769984,40.6794892505788,171.9375,174.875,41.796794514997,1875.125,330.3125,47.277566200592,763.598427593434,115.270814528707,11.6547585185495,6.3125,8.5,1032.76397141332,100.517372643304,38.9739625613928,153.285714285714,168.285714285714,39.4867912932445,2440.57142857143,383.857142857143,47.7351837743679,919.517654637244,116.45680755311,13.4220704975844,13.8571428571429,15.7142857142857,1079.9402015163,112.557648757754,42.0272521823581,105,161,35.1552406155583,4366,500,49.187329329725,1327.76142586889,123.976638135652,11.9262219693474,55,36,32,1
26,11,389.254706953397,133.144422880722,42.6954601006548,116.375,163.875,42.1973731083591,1123.1875,355.5625,51.4981627780426,424.841681044703,128.737935540947,15.7757608083228,7.8125,9.3125,372.569800957611,135.44301059103,42.8934584512745,112.857142857143,153.428571428571,35.6587708176514,1295.85714285714,466.857142857143,52.0206779498345,439.149105745474,132.930777947048,16.6140125794466,17,17.1428571428571,385.400834730027,134.005849682868,43.0688150021214,104,137,12.9264825199147,1638,686,53.2444292365934,491.468747614885,139.090075481148,16.4378213012697,55,41,36,1
26,13,660.132258340313,123.04028065729,37.6605638469667,221.375,167.75,30.4879735900237,1396.9375,344.375,46.9892567783026,517.547358442063,122.242643233877,13.6502403667259,6.3125,8.75,582.550050904885,124.50286542359,37.9268214147071,146.428571428571,167,20.1530765427809,1624.14285714286,376.714285714286,47.8952738375818,561.989151776132,124.561110112098,15.0527349661182,15,15.5714285714286,737.737388310517,122.795114353636,37.6665321918037,121,153,14.6471698939889,2533,516,49.4999789693705,760.630911203609,127.651782519809,15.944420905336,60,36,4,0
26,14,505.973340419472,127.40949986406,39.4153139352418,177.4375,175.125,39.4261058328109,1234.625,343.9375,49.576359010613,467.497071852991,126.021922996269,16.2691544556298,6.5625,9.125,487.927101159231,130.533453853103,38.8575325622834,137.142857142857,174,30.6695295511436,1495,403.285714285714,50.6364758157504,499.993647744999,132.00495544411,17.7251139976202,15.5714285714286,17.1428571428571,539.69223813599,125.629167944971,39.804774441392,105,162,12.3480876838959,2162,484,51.2443947344185,564.200714503901,131.284431035239,18.0380794371418,59,40,5,0
26,15,648.974937278717,142.44301826429,42.6357892770216,133.466666666667,174.1875,40.372402961517,1423.3125,407.625,49.1194533269573,582.493766740324,143.609572063093,11.3033830872396,6.5625,8.375,588.628939497637,126.9307880239,40.7528655075536,111.666666666667,178.285714285714,33.7318478877968,2036.85714285714,432.285714285714,50.1054477112621,703.665348212075,136.357379202694,12.6525147124864,15.1428571428571,14.1428571428571,697.269062341113,145.07664299421,44.2494140387601,105,161,14.7192178110521,3123,751,52.2123700101729,889.654195360289,168.84440795073,10.9279034287097,53,35,28,1
26,16,342.445789954041,139.332820425772,45.099086587363,128.125,168.9375,38.8750361846306,978.0625,370.0625,51.219755072056,364.486653054829,133.727548118562,11.812977643767,7.6875,9.6875,313.989255631599,146.096882836261,44.754472276995,120.857142857143,169.428571428571,26.0055932530567,1072.28571428571,426.428571428571,52.5135699081129,359.687362813891,137.156376448717,13.1647903319337,18.2857142857143,18.2857142857143,357.363230125789,135.974428700921,45.367460547546,104,161,11.1005278916228,1485,517,53.6992132592348,405.608534275603,134.44535055749,12.5651288906328,64,40,3,0
26,18,667.482837507848,110.504726906649,41.009651985912,231,164.4375,31.525608294555,1254.5625,292.3125,47.7193552644772,474.979127921828,110.786766949033,10.9375231424394,6,9.375,647.903335842934,117.311270624053,38.9842914575156,116.571428571429,162.571428571429,19.6292137211101,1522.71428571429,339.142857142857,47.8887718069354,535.924689583412,113.54908222237,12.2827015867155,14,14.5714285714286,697.641143457284,109.031015130132,42.3317942689444,105,154,10.7558454542352,2211,411,50.0118435787774,694.525326410399,115.6125289287,12.1811023652496,60,32,2,0
26,20,353.639035874613,133.074400915893,41.6292630544023,166.0625,171.3125,37.429610265157,835.4375,355.125,46.7369886285713,312.614377422359,129.277492572934,7.679179557169,7.6875,9.5625,335.168141125235,135.973979376096,41.4291410188714,138.285714285714,166,34.0048890370411,1027.85714285714,467.857142857143,48.2516251456503,335.324491339313,138.510460502442,8.61144591846961,17.5714285714286,18.4285714285714,347.839581517001,133.413930059091,41.5583054534303,105,161,27.1747169199141,1404,614,49.7109852573327,360.906154520349,136.143081802167,8.6374027893171,62,40,23,0
26,21,676.387225913638,107.869031310857,42.4049063475344,153.266666666667,165,39.2319376406402,1468.125,331.3125,48.5503098716794,565.639407619804,116.317529002705,11.3470240474081,6.3125,8.4375,667.051488493302,97.026160466619,41.3858133036378,117,158.142857142857,33.0088858806045,1913.42857142857,360.857142857143,49.0891973235062,667.521401845246,110.622968260874,12.7145875644109,14,14.1428571428571,692.6823869421,111.461131728464,42.888590363541,105,138,15.5694578890273,3308,533,51.1282647114067,818.887847274932,121.387318675964,12.0257001059025,57,34,24,0
26,22,804.656513611871,140.528968405748,38.4030976949241,145.125,168.3125,36.371452433026,1836.625,358.9375,44.722706783088,659.541333642687,131.61472129408,11.2904840739908,7.625,9.25,695.607118743246,154.080969213837,37.7405936616082,118.714285714286,161.142857142857,32.1086648227147,2487.28571428571,481.571428571429,45.3710222153651,822.490964616991,151.055052335727,12.5332170251869,17.5714285714286,17,775.385026143064,137.128808225927,38.2895265328242,105,153,16.6542508890252,4583,662,47.4366898717762,1237.77896204917,138.071742099044,12.5829006783911,64,36,8,0
26,23,497.659846182559,132.948815833899,33.6280365813257,147.75,171.8125,24.2950151534047,1137.1875,348.8125,41.5243978502252,432.156743941463,129.296758911202,12.1913013720034,7.75,9.5,439.062298082763,153.170954937424,33.9250512879144,116.142857142857,166,16.8814947882858,1391.42857142857,456,42.3743631042683,438.18592743888,149.058449159438,12.501743879247,18.1428571428571,17.8571428571429,512.707356982859,129.425453159007,33.4505974075635,112,154,11.8022706048424,1921,677,43.4051484346536,537.574238055792,140.390543037558,13.5430756482882,66,37,12,0
26,47,689.70680408813,158.289364805145,43.3776982465406,148.25,171.3125,40.3288364527842,1718.3125,477.125,48.7290117225576,661.927299602963,168.340820498333,10.7833158166672,6.5625,8.75,685.966017388148,189.092391738295,43.5356531981997,117.571428571429,163.714285714286,36.0566722369532,2206,628.285714285714,50.3327431351608,787.071471381293,201.131662684119,11.7253660020907,13.5714285714286,17.5714285714286,709.937478818004,148.664428772009,43.4516017253087,113,161,20.7638055489339,3574,872,52.6273861471061,986.51487365501,182.983780256579,11.2785650820966,51,44,2,0
27,1,932.736308605502,116.389684637698,69.3976850402518,142.666666666667,143,56.6931948472174,1916.9375,381.0625,76.7717166891677,803.637513851423,138.883998286905,8.00196233960415,5.5,8.9375,910.90792085752,112.247371497938,69.9849006306375,112.666666666667,139.428571428571,55.5663064424478,2316,429.714285714286,77.7157903549793,894.450142683096,141.25880006428,7.47607914670537,12.4285714285714,21.1428571428571,950.945623058847,122.745238525627,69.4058458611204,104,105,15.4051480457472,3886,581,79.3703986727173,1150.82866710577,151.991727300637,9.20819092201859,56,70,9,0
27,2,430.482076694915,205.041920801233,70.4346710319103,191.6875,133.375,54.8672730437775,1106.5625,627.875,78.4478480349285,418.52765393752,212.547203333402,9.43111152437411,6.1875,10.3125,423.585464873666,192.544714068053,70.3845811186419,147.142857142857,115.857142857143,49.2158030587763,1269.42857142857,799.714285714286,78.6832088139307,474.348335467075,221.599554537885,9.48367738723738,14.7142857142857,24.5714285714286,440.834229260497,201.589164931312,70.3592780843835,105,92,12.448465413456,1570,1114,80.5551394666661,510.716050336795,238.04374648135,10.7906621650978,66,88,25,0
27,4,768.699844724614,191.98667989379,69.3556001979642,203.3125,165.1875,61.4881360936533,1603.6875,519,76.2280787081953,657.134352318604,184.804719368136,7.15972661704656,6.1875,9.6875,861.449055929082,179.362077150232,69.1538904676828,254.285714285714,155,59.5144640962814,2399.42857142857,656.857142857143,77.3481526033546,926.263542598795,198.81885260581,8.08703128740804,13.7142857142857,21.8571428571429,773.174442656861,198.065567849755,69.1961497000601,109,85,54.6498165692953,3889,952,79.9313722400275,1039.28754586845,216.767270699656,8.52689503361262,61,75,27,1
27,6,507.048258224603,188.279352358064,65.3363854700372,197,146.1875,58.9772927614367,1237.375,548.5625,72.5803315385037,496.577420967826,192.285624628106,7.58201780125324,6,9.875,459.26778799909,193.745670081801,65.8528149573707,166.714285714286,120.428571428571,58.4400792888944,1601.28571428571,708.857142857143,73.3289915004755,536.951122057807,210.552390027391,7.47359612064291,14.7142857142857,22.8571428571429,518.846817868513,198.004431023731,65.3173728105245,105,105,54.4172422369641,2223,1142,74.6855764183291,620.130413625475,227.556555674886,8.8042229509735,65,82,28,1
27,7,458.569507378834,198.90299668642,62.5032920538971,181,154,52.3831743123297,1142.0625,518.875,70.7918867955846,431.638821542309,184.93988834864,7.83824006562647,6.6875,10.4375,394.271480460807,200.826388909784,62.2692577241918,157.857142857143,135.857142857143,44.2933840271002,1279,677.857142857143,72.1584217902947,430.592556024314,198.538173704417,8.86197801194395,16.7142857142857,26,452.793854033291,209.550379198267,62.5290748821114,101,117,25.1603953426782,1799,1097,74.6453494899571,508.203069504585,228.334274290932,8.96249328172561,68,91,28,1
27,9,456.635338574785,219.597317215078,64.3488228566639,170.25,149.75,56.7823642390691,1104.875,545.0625,71.6310735036588,439.651501300276,194.411814130649,6.25204520718685,6.4375,10.375,410.106844033029,218.363956953436,64.7280495034512,127.428571428571,137.285714285714,55.1964341834466,1412.28571428571,679,73.5004808189502,480.121299737631,205.806436421839,7.52162370386399,15.5714285714286,24,480.022208735874,224.560122689324,64.0017223723816,105,109,45.8798557381451,2405,981,75.4372506874364,620.557588355817,226.782805184016,8.35900879998588,67,90,37,1
27,10,948.794646500798,144.79322954364,67.5267838773912,321.75,134.0625,58.5294542958443,1976.5,448.1875,74.4302762202339,736.810711688249,157.459954033535,7.6177453574708,5.375,9.6875,1049.91581913975,125.200142031145,67.8098696523873,393,114,56.3051226130029,2420.85714285714,502.142857142857,75.0626611540223,883.471685063758,152.83963767621,8.08414057472523,12.4285714285714,22,916.748751595856,146.095250408054,67.3430317648698,105,76,53.7241752365153,3421,819,76.157507614456,1034.07053189875,176.064927326931,8.54103151495521,57,81,33,1
27,11,435.2385241506,172.388655307307,69.3755687226141,305.25,131.875,56.4171251907565,1157.625,524.6875,78.0564154701398,454.864059861887,184.751797407466,10.9551952094862,6.0625,9.375,390.840547426994,167.854305684364,69.9970514332439,252,121.142857142857,48.1049737759408,1300.28571428571,619.571428571429,78.8292265303031,463.876516498366,187.577702646436,10.6864527616645,14.5714285714286,22.1428571428571,432.222101699372,177.667324064031,69.3473740583925,105,73,12.0004539391098,1606,766,79.5919529723361,496.894128407863,200.367835871837,12.3626684854959,64,72,20,0
27,13,469.739238657046,165.545358586843,66.9974920838935,131.375,124.125,61.5807958786945,1371.625,483.6875,75.2576946832947,533.450159898794,166.610046857403,11.9169808281789,6.75,11.3125,526.515307547965,158.072676227559,67.5836374284119,123.857142857143,108,60.6688226598457,1854,554.428571428571,76.2488814886325,685.727848180681,168.720354449733,12.2091237457457,16,25.7142857142857,498.583078985191,167.730600907579,67.2535991894181,101,32,57.2871327093145,2804,743,77.7938816207563,751.329916123934,178.584641306932,12.9671624146107,65,87,20,0
27,14,680.877156629702,135.053837351737,70.0704223388633,264.4375,133,63.7653494563801,1499.875,449.1875,76.8162105564185,552.689875119527,151.345107991989,8.24353584253268,5.4375,9.4375,602.493851870598,136.144789535962,69.9119029229278,279.571428571429,102.857142857143,62.4520966443694,1696,514.571428571429,77.4910832662238,605.616724523821,153.888397155361,9.66800746410642,13.2857142857143,23.2857142857143,687.819914073005,135.57379226657,69.9283949586383,101,85,61.0566979462595,3259,577,78.4874011956251,850.493378074212,161.752054754321,10.0740373504211,61,83,19,0
27,15,617.626118095778,218.284742832023,69.3659865377975,163.875,142.6875,61.4577476677811,1431.375,581.0625,76.1926944730162,576.25186084998,211.50302718655,6.18094505142478,5.875,9.8125,517.399583550937,231.082450199476,69.7850563092381,148.142857142857,113.428571428571,60.2858467133741,1572.14285714286,882,77.4978021405086,544.580967601038,250.03453569776,6.4315625000631,14.8571428571429,22.8571428571429,619.897716444883,222.655873172334,69.1672351210237,101,80,53.2075842332125,3001,1508,79.7561955862273,761.977308157456,286.175932578283,7.02715244098399,63,85,34,1
27,16,906.590489117874,203.243948914997,72.4465673193845,234.0625,147.3125,66.2541846934607,2086.625,679,79.6262122291562,780.733382520052,236.148476188437,8.21720512239355,4.8125,8.625,902.069843630716,187.271210846312,71.191653869692,118.428571428571,133.714285714286,65.4946389960354,2612,718.142857142857,80.3451817147572,971.181633897467,230.918597533075,11.2464194770183,11.8571428571429,19.7142857142857,971.312379937689,191.894280594702,72.7473999594609,104,105,63.3716706705392,3316,993,80.5415658686366,1100.89781735816,256.79207774334,9.46649541281883,50,74,39,1
27,18,1498.539925,136.7990375,69.6209741562559,761.428571428572,147.214285714286,55.6769256469125,2977.875,462.25,76.3146575929901,1039.64435078578,163.06924128827,9.14896477806879,4.4375,7.6875,1456.28758948794,129.762641039135,69.9568946354438,350.333333333333,121.333333333333,39.3603504412662,3909.71428571429,659.142857142857,76.962028392228,1575.39099223897,186.439641749146,10.0511246309582,9.57142857142857,17.4285714285714,1584.81906605213,147.984581822953,69.1683551983783,113,97,17.991367325918,6226,1134,77.9154967731329,2096.49748258942,230.259518258341,11.2743345141406,41,71,33,1
27,20,724.214398764797,176.492119319352,64.8384034856477,141.9375,131.875,50.8021693356223,1570,544.25,74.0815954028377,642.286413789006,188.61214491623,12.09905150973,6.0625,10.5625,735.578276479557,167.608988494112,65.9135774396466,114.714285714286,114.857142857143,46.0593632608375,2002.42857142857,629.857142857143,75.0512243419215,739.395008536749,185.823421837401,11.0679343464888,14.1428571428571,25,672.631612934472,182.643268811649,64.9132797334967,105,93,13.3236970997383,2849,993,78.5844774567941,763.554237411026,210.98087347157,13.9258040632978,62,86,32,1
27,21,864.04501903721,313.194829299299,72.6594983861699,348.933333333333,131.6875,65.8771570569864,1864.3125,944.75,79.1154794993138,765.652556608727,363.2551160602,8.49687239208286,3.8125,7.25,836.338770683624,296.83130015734,72.8091758622335,178.166666666667,102.285714285714,64.5685581797087,2178,1213,79.7448121169027,857.921697904509,385.892944778296,8.18837421451576,8.14285714285714,17.2857142857143,898.81509570242,327.340392002364,72.5109258638524,105,41,62.0559113457261,3490,2142,80.4128097060826,1165.91799677603,523.935360883152,9.22023930949879,41,70,18,0
27,22,792.148040077356,207.346045021918,64.39923466029,162.375,173.125,57.9708793147124,1691.5625,610.6875,70.03271945712,731.875890049043,212.073911455912,4.7785314327708,5.6875,8.25,751.605119652236,203.63602719488,64.541239052253,112.428571428571,134.285714285714,56.4597081824081,2237.71428571429,725.714285714286,70.9223072858249,887.901525263447,229.571566756974,6.02271801722318,13.5714285714286,19.8571428571429,831.2501066868,203.194498243771,63.935460122673,101,113,45.6232038604347,3732,1210,71.9736795924208,1124.80578993796,239.912620709372,8.26648298453232,59,78,36,1
27,23,934.176250482501,199.647200681935,52.6207542010665,241.625,152.0625,44.3086754102406,1901.5625,538.4375,60.8080787051805,655.960400423957,188.049750537693,7.38420072485493,6.8125,10.8125,1046.23680023445,172.802635051131,52.2258349366878,199.428571428571,146.428571428571,40.6643087638345,2378.71428571429,567.714285714286,63.1547035198102,871.717972466643,177.946204258175,9.89869270601194,16.8571428571429,25.2857142857143,922.337826711654,190.546018113427,52.4883507940877,101,133,11.9852030699784,4079,1029,65.90256675958,1079.19021644657,224.898548069617,8.54320989943135,73,82,29,1
27,47,803.922804182855,219.141701373743,65.4701216303406,276.3125,291.375,63.3389880949301,1713.3125,579.625,67.5801159690277,711.46073865531,220.953245269991,1.55111871370454,4.6875,6.5625,803.651056593873,205.068794735638,65.8219488484676,218.857142857143,275.571428571429,63.0247134646256,2096.85714285714,631.714285714286,68.7122065121936,823.523357475653,217.108205235439,1.90713742052393,11.2857142857143,14,818.799480621939,217.514710233063,65.3792577370835,113,258,59.6219963726033,3526,767,70.1347213752445,963.802510867091,230.23647358512,3.41748899183194,47,46,6,0
28,1,1500.72362832707,116.404958636077,37.2006802180306,759.9375,206.1875,36.2339230434414,2849.1875,382.125,40.7370840573551,939.668870574683,137.461469448119,4.74833511833425,4.25,5.875,1396.18512250371,136.032459690397,36.8764282033389,147.571428571429,200.428571428571,35.4530687751346,3488.28571428571,455,41.9426612955787,1319.32989299719,148.747933743474,6.5399018405647,10,12.1428571428571,1552.40683693388,106.329183275101,37.3422911485259,113,193,33.753760592685,5350,564,44.0298402533432,1750.48043550543,143.937955957939,5.81479011490462,39,28,41,1
28,2,900.402580142132,142.499946396989,40.4265591456896,230,228.3125,39.2989856135645,1803.3125,446.3125,43.5355093522871,689.432389802917,159.817288269638,3.70463210942417,4.875,6.5625,841.919295627339,152.577056802431,39.3624040283084,169.142857142857,245.142857142857,38.6566312062246,2268,511.571428571429,43.9619525000934,833.542620197032,168.612399995758,5.88420162106773,11.4285714285714,13.1428571428571,961.656006829301,133.012443773188,41.0638305983686,137,201,37.4348160726089,3937,613,44.9359918817391,1064.90590013045,156.394075443432,4.45681507918476,47,34,22,0
28,4,1333.02245091405,129.793429167732,36.1822852074801,328.066666666667,211.466666666667,31.8282846239065,2659.53333333333,382.066666666667,39.3761566967968,957.168194976035,139.781456339156,4.46448091134557,4.8,6.8,1267.44659177959,129.896066628557,36.3620182234996,181.333333333333,208.333333333333,24.0718298423488,3222.33333333333,449.166666666667,41.5685040016397,1177.97071963171,145.192090461711,5.23136187519391,12.5,13.6666666666667,1365.01700799493,127.029292474087,36.207820842724,129,202,16.5138697185157,3792,565,43.3411294659444,1267.40761474698,147.199392762556,5.43920728347966,44,31,36,1
28,6,1905.27906634425,120.460123848349,37.609386222901,594.1875,206.666666666667,35.450716170789,3085.1875,395.8125,39.903729172513,1121.81720086298,143.464390549482,1.15838386735512,3.6875,6.125,1926.81124061454,106.49416084462,37.8201470740568,416.428571428571,201.666666666667,35.0253386609451,3501.85714285714,468,41.0883725174165,1282.32620708559,136.428849093408,1.44506550558951,8,11.2857142857143,1974.11049814468,128.917939119299,37.4421509491995,145,193,32.770276159531,4349,896,43.0916032519807,1531.17486678572,172.980320781628,1.59773450435752,36,37,41,1
28,7,735.502769076121,150.319907645741,36.6173330872577,227.625,212.9375,34.8961167583858,1757.625,410.0625,40.1338029859695,638.293599759701,152.571554981778,4.2255315580456,5.6875,6.9375,685.335412991038,162.38272810724,36.6433887459265,194.857142857143,210,33.8130990067074,2102.57142857143,465.714285714286,40.8011014002332,727.192497984658,153.517820522188,4.50293617785791,13.4285714285714,13.8571428571429,763.929877498811,142.595877269224,36.6297821990964,129,194,32.345027317272,3002,573,42.0731130456994,882.321206128187,160.5761450327,5.68041149550473,54,36,9,0
28,9,1100.78816381716,122.226559453743,36.896374773568,337.9375,208.875,34.6428589092518,2133.9375,356.1875,39.5974312987879,806.531954091938,134.998631049122,3.84063488798631,4.875,6.6875,1092.8021013664,120.621906578924,37.0215760918938,217.857142857143,206.428571428571,31.7118974978084,2863.57142857143,399,40.277667493771,1062.30451474986,134.829131630722,3.71448530052393,10.8571428571429,12,1130.80376869163,128.045598542422,37.0070917515388,121,193,24.1876863383706,4390,509,41.6556113429478,1275.31424490085,141.559231568525,4.48643701936103,48,37,45,1
28,10,1782.84621341542,110.169524574523,36.7501619576307,762.0625,207.4375,35.0319426387637,2998.875,331.6875,39.2157635482289,996.587118527061,126.373011368399,1.60366784542369,4.1875,6.125,1581.57417071782,116.538378977944,36.3750783406814,289.285714285714,204.285714285714,34.4775422574944,3324.85714285714,364,40.4568385576397,1149.25378801062,132.093274832211,3.19714626053177,9.42857142857143,10.7142857142857,1833.19349682752,111.779912494551,36.833796182597,145,194,33.3124550071145,4366,540,43.2731794735271,1463.43426944604,143.713387096153,2.77025500311487,43,26,33,1
28,11,1622.2882372021,118.772176828789,37.5468660159574,464.9375,221.5,35.6983481481705,3019.75,389.3125,40.0059726856414,1038.13706142409,146.135768938883,2.09301450462031,4.5625,6.25,1460.63968989217,120.645466657031,37.5939717976109,186.857142857143,218.857142857143,34.7006309690984,3482.28571428571,450.571428571429,41.0999335681342,1282.17129801989,155.632596362863,2.58769175002612,10.2857142857143,12.5714285714286,1693.03789034937,118.289568256781,37.5264585916801,153,201,33.9449600873811,4833,597,45.3031107662055,1492.96816740708,157.533575478087,2.90990147230441,45,34,17,0
